"ObjectName","IndexName","index_id","Writes","Total Reads","Index Type","Fill Factor","has_filter","filter_definition","last_system_update","last_user_update"
"TNDSERV","PK_TNDSERV","1","","","CLUSTERED","0","False","","",""
"CAMPGN","","0","","","HEAP","0","False","","",""
"History_TNDSERV01","","0","","","HEAP","0","False","","",""
"CTGiaoNhan_NhanVien","PK_CTGiaoNhan_NhanVien","1","","","CLUSTERED","0","False","","",""
"INVTSERV17","PK_INVTSERV17","1","","","CLUSTERED","0","False","","",""
"History_TNDSERV02","","0","","","HEAP","0","False","","",""
"History_TNDSERV04","","0","","","HEAP","0","False","","",""
"A_Rebuild","","0","","","HEAP","0","False","","",""
"PhieuQRCode","PK_QRCode","1","","","CLUSTERED","0","False","","",""
"History_TNDSERV05","","0","","","HEAP","0","False","","",""
"INVTSERV18","PK_INVTSERV18","1","","","CLUSTERED","0","False","","",""
"Xtra","","0","","","HEAP","0","False","","",""
"LichSuThayDoiSieuThi","PK_LichSuThayDoiSieuThi","1","","","CLUSTERED","0","False","","",""
"INVTSERV15","PK_INVTSERV15","1","","","CLUSTERED","0","False","","",""
"INVTSERV1","PK_INVTSERV1_1","1","","","CLUSTERED","0","False","","",""
"LoaiDongThuongHieu","PK_LoaiDongThuongHieu","1","","","CLUSTERED","0","False","","",""
"STAMPTRX","PK_STAMPTRX","1","","","CLUSTERED","0","False","","",""
"CustomerList","","0","","","HEAP","0","False","","",""
"INVTSERV_2023","","0","","","HEAP","0","False","","",""
"INVTSERV25","PK_INVTSERV25","1","","","CLUSTERED","0","False","","",""
"CTPhatSinh02","PK__CTPhatSinh02","1","","","CLUSTERED","0","False","","",""
"CTPhatSinh02","IX_CTPhatSinh_MaThe13","2","","","NONCLUSTERED","0","False","","",""
"CTPhatSinh_KhuyenMaiPOS01","PK__CTPhatSinh_KhuyenMaiPOS01","1","","","CLUSTERED","0","False","","",""
"CTPhatSinh_KhuyenMaiPOS01","IX_CTPhatSinh_KhuyenMaiPOS01","2","","","NONCLUSTERED","0","False","","",""
"NhanThuong_QuaTang","PK__NhanThuong_QuaTa__60283922","1","","","CLUSTERED","0","False","","",""
"NhanVien","PK__NhanVien__100C566E","1","","","CLUSTERED","0","False","","",""
"CTPhatSinh08","PK__CTPhatSinh08","1","","","CLUSTERED","0","False","","",""
"CTPhatSinh08","IX_CTPhatSinh_MaThe13","2","","","NONCLUSTERED","0","False","","",""
"DSDiemCF_TongHop3","","0","","","HEAP","0","False","","",""
"History_XemBaoCao","PK_History_XemBaoCao","1","","","CLUSTERED","0","False","","",""
"CauHinhChietKhauPOS","PK_CauHinhChietKhauPOS","1","","","CLUSTERED","0","False","","",""
"DSDiemCF_TongHop3_DieuChinh","","0","","","HEAP","0","False","","",""
"CTPhatSinh07","PK__CTPhatSinh07","1","","","CLUSTERED","0","False","","",""
"CTPhatSinh07","IX_CTPhatSinh_MaThe13","2","","","NONCLUSTERED","0","False","","",""
"CTPhatSinh03","PK__CTPhatSinh03","1","","","CLUSTERED","0","False","","",""
"CTPhatSinh03","IX_CTPhatSinh_MaThe13","2","","","NONCLUSTERED","0","False","","",""
"INVTSERV28","PK_INVTSERV28","1","","","CLUSTERED","0","False","","",""
